         66953 function calls (63609 primitive calls) in 19.583 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:382(done)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:1988(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 {method 'validate_python' of 'pydantic_core._pydantic_core.SchemaValidator' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.inet_pton}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:426(validate)
       12    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:640(_is_classvar)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\params.py:584(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:793(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\numpy\core\_dtype.py:330(_name_includes_bit_suffix)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1009(<listcomp>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_pack_uint32)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        2    0.000    0.000    0.000    0.000 {method 'AcceptEx' of '_overlapped.Overlapped' objects}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\middleware\proxy_headers.py:20(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:324(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:222(merge_cls_and_parent_ns)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\logging.py:76(<lambda>)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:2494(_common_field)
       50    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:1708(cast)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:1109(name)
       32    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:2678(name)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\urllib\parse.py:818(quote)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\fastapi\routing.py:586(matches)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\contextlib.py:312(helper)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:946(__mro_entries__)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\queues.py:176(get_nowait)
        4    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\routing.py:244(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:975(clear)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:2694(replace)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:1871(dict_schema)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\generic.py:37(_check)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\h11_impl.py:38(H11Protocol)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:276(_acquire_restore)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\weakref.py:348(__new__)
        3    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_core_metadata.py:57(metadata)
       22    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_repr.py:25(__repr__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\requests.py:133(cookies)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:661(__init__)
       24    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_writers.py:44(write_any_response)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\events.py:642(__init__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:568(int_schema)
        3    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\common.py:1375(_is_dtype)
       25    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\email\message.py:462(get)
        6    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        9    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_state.py:301(_fire_event_triggered_transitions)
        3    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_core_metadata.py:48(__init__)
       19    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:205(our_state)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\locale.py:479(_parse_localename)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:1343(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:417(result)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\server.py:52(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\typing.py:698(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\contextlib.py:667(__aexit__)
       10    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_readers.py:43(_obsolete_line_fold)
       23    0.000    0.000    0.000    0.000 {function ConvertingDict.__getitem__ at 0x000001D3EB588D30}
        3    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
       33    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:2690(kind)
        9    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        3    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\middleware\exceptions.py:35(add_exception_handler)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\email\message.py:120(__init__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:72(_keep_alive)
        3    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\starlette\requests.py:211(stream)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\arrays\datetimes.py:2514(_validate_dt64_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:432(_generate_overlap_table)
        6    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:1884(_set_coroutine_origin_tracking)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:415(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\copyreg.py:109(_slotnames)
        6    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.get_clock_info}
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:755(_unregister)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:275(__init__)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\numpy\core\numerictypes.py:356(issubdtype)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:223(start_next_cycle)
       10    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_utils.py:303(smart_deepcopy)
       14    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_config.py:208(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:1281(_make_invoke_excepthook)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1150(dataclass)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1701(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_typing_extra.py:206(get_module_ns_of)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\dtypes\common.py:1434(_is_dtype_type)
       12    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:648(_is_initvar)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:474(resolve_ymd)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\server.py:292(_wait_tasks_to_complete)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic_core\core_schema.py:3050(model_schema)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\thread.py:210(shutdown)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\flow_control.py:11(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\inspect.py:1870(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\email\message.py:597(get_content_subtype)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\urllib\parse.py:714(parse_qsl)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generics.py:418(recursively_defined_type_refs)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:60(<setcomp>)
        6    0.000    0.000    0.000    0.000 {built-in method _asyncio._set_running_loop}
       13    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Future' objects}
        2    0.000    0.000    0.000    0.000 {method 'WSARecvInto' of '_overlapped.Overlapped' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:987(close)
        4    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:328(<genexpr>)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:1043(<listcomp>)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:2463(get_json_schema_update_func)
        7    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\threading.py:279(_is_owned)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\urllib\parse.py:889(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_connection.py:352(receive_data)
        4    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\protocols\http\h11_impl.py:131(_unset_keepalive_if_required)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_writers.py:63(__call__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\indexes\base.py:7688(maybe_extract_name)
        2    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_utils.py:85(is_model_class)
        9    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\multiprocessing\process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\h11\_writers.py:116(Http10Writer)
        4    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\queues.py:100(full)
       11    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_fields.py:155(<setcomp>)
       15    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pydantic\_internal\_generate_schema.py:2564(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\uvicorn\server.py:330(handle_exit)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\trsock.py:87(getsockname)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\dateutil\parser\_parser.py:62(__init__)
        1    0.000    0.000    0.000    0.000 D:\Brayo\Python\Optivest Scripts v1\.venv\lib\site-packages\pandas\core\indexes\base.py:609(_dtype_to_subclass)
        1    0.000    0.000    0.000    0.000 C:\Users\KLAUS\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:530(shutdown_asyncgens)
